Feature_Set,Classifier,F1_Score_Macro
DarkChannel + LBP + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.8672492176304611
Contrast + LBP + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.8672492176304611
LBP + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.8672492176304611
Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.8672492176304611
Edge + LBP + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.8672492176304611
Contrast + DarkChannel + LBP + DL_ResNet + DL_EfficientNet,MLP,0.8670087375132518
Contrast + DL_ResNet,MLP,0.8669306700046508
Contrast + LBP + DL_Inception + DL_ResNet,MLP,0.8668909785616936
Contrast + DarkChannel + LBP + DL_ResNet,MLP,0.8668744138433823
Edge + DarkChannel + LBP + DL_Inception + DL_ResNet + DL_EfficientNet,MLP,0.8667705924985902
Edge + LBP + SpatialFreq + DL_Inception + DL_ResNet,MLP,0.866732680808416
Edge + LBP + SpatialFreq + DL_ResNet + SpatialFreq_mRMR,MLP,0.8667251284774549
LBP + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.866687810588228
Contrast + SpatialFreq + DL_ResNet + DL_EfficientNet,MLP,0.8666460676646082
SpatialFreq + DL_ResNet + DL_EfficientNet,RandomForest,0.8665982423710534
Contrast + Edge + LBP + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8662516144662036
Edge + DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.8661931155812432
Contrast + DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.8661931155812432
Contrast + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.8661931155812432
Contrast + Edge + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.8661931155812432
Edge + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.8661931155812432
DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.8661931155812432
Contrast + Edge + DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.8661931155812432
SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,SVM,0.8661931155812432
DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.8661797758150904
Edge + DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.8661797758150904
Edge + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.8661797758150904
Edge + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.8661797758150904
Contrast + Edge + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.8661797758150904
DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.8661797758150904
Contrast + DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.8661797758150904
Contrast + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.8661797758150904
SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.8661797758150904
DarkChannel + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.8661797758150904
Contrast + Edge + DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.8661797758150904
Contrast + Edge + DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.8661797758150904
Contrast + DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.8661797758150904
Contrast + Edge + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.8661797758150904
Contrast + Edge + DarkChannel + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.8661797758150904
SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.8661797758150904
DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.8661797758150904
Edge + DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.8661797758150904
Contrast + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.8661797758150904
Edge + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.8661797758150904
Contrast + Edge + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,SVM,0.8661797758150904
Contrast + DarkChannel + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.8661797758150904
Contrast + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.8661797758150904
Edge + DarkChannel + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.8661797758150904
DarkChannel + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8661691091933166
Contrast + Edge + LBP + DL_ResNet,RandomForest,0.8661554126423738
Edge + DarkChannel + LBP + DL_ResNet,RandomForest,0.8660503797418662
Contrast + Edge + LBP + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8660448840568662
Edge + LBP + DL_Inception + DL_ResNet + SpatialFreq_mRMR,MLP,0.8660274565621531
DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,MLP,0.8659730077514045
Contrast + LBP + SpatialFreq + DL_ResNet + DL_EfficientNet,RandomForest,0.8658777265781629
Contrast + DarkChannel + LBP + DL_ResNet + DL_EfficientNet,RandomForest,0.8658594966164304
Edge + LBP + DL_Inception + DL_ResNet + DL_EfficientNet,MLP,0.8657992546444507
LBP + SpatialFreq + DL_Inception + DL_ResNet,MLP,0.8657879452937124
Contrast + LBP + DL_Inception + DL_ResNet + DL_EfficientNet,RandomForest,0.8657731784893052
Edge + LBP + DL_ResNet,MLP,0.8656938156943668
SpatialFreq + DL_ResNet + DL_EfficientNet,MLP,0.8656924320394174
Contrast + Edge + LBP + SpatialFreq + DL_ResNet + SpatialFreq_mRMR,MLP,0.8656744050506937
Contrast + LBP + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8656453985890942
Edge + LBP + DL_ResNet + SpatialFreq_mRMR,MLP,0.8656026774077376
Contrast + DarkChannel + LBP + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.865591461698593
Contrast + LBP + DL_Inception + DL_ResNet,RandomForest,0.8654946060116393
DL_Inception + DL_ResNet + DL_EfficientNet,RandomForest,0.8654892988185017
SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8654795276716631
DarkChannel + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8654206964421753
Contrast + Edge + DarkChannel + DL_Inception + DL_ResNet + SpatialFreq_mRMR,MLP,0.8654078295392129
Contrast + Edge + DL_Inception + DL_ResNet,MLP,0.8652217759885834
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_ResNet,MLP,0.8652111684629933
Contrast + Edge + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8652002758916651
Contrast + LBP + SpatialFreq + DL_ResNet,RandomForest,0.865059225921452
Edge + LBP + SpatialFreq + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8650322417763212
Edge + DarkChannel + DL_Inception + DL_ResNet + DL_EfficientNet,MLP,0.8650148853375551
LBP + DL_Inception + DL_ResNet,RandomForest,0.865004620917231
LBP + DL_Inception + DL_ResNet + DL_EfficientNet,MLP,0.8649962098251859
Contrast + DarkChannel + LBP + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8649916512387179
Edge + LBP + DL_Inception + DL_ResNet,RandomForest,0.8647433855844875
Contrast + DarkChannel + LBP + DL_Inception + DL_ResNet + SpatialFreq_mRMR,MLP,0.8646508576490314
Edge + LBP + HOG + DL_Inception + DL_ResNet + SpatialFreq_mRMR,MLP,0.8645759300851319
Contrast + LBP + DL_Inception + DL_ResNet + SpatialFreq_mRMR,MLP,0.8645442719807779
Contrast + Edge + DL_Inception + DL_ResNet + DL_EfficientNet,MLP,0.8645411224681361
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8645373762617569
Contrast + DarkChannel + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8645238228303121
Contrast + SpatialFreq + DL_Inception + DL_EfficientNet,MLP,0.8644702128534467
DL_Inception + DL_ResNet,MLP,0.8644085967610975
Contrast + Edge + DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,MLP,0.8643298967318265
Contrast + DL_Inception + DL_ResNet + SpatialFreq_mRMR,MLP,0.8642948948268472
Contrast + DarkChannel + DL_ResNet + SpatialFreq_mRMR,MLP,0.8642756707895666
Edge + DarkChannel + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8642745934970822
Contrast + DarkChannel + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8642469675367724
Contrast + Edge + DarkChannel + DL_ResNet + SpatialFreq_mRMR,MLP,0.864122273030383
Contrast + Edge + LBP + DL_Inception + DL_ResNet + DL_EfficientNet,MLP,0.8640744861231469
Edge + DarkChannel + LBP + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8639534427580425
Contrast + Edge + SpatialFreq + DL_EfficientNet,MLP,0.8639166204885289
DarkChannel + LBP + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8638380553964569
DarkChannel + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8638194258319132
Contrast + Edge + DarkChannel + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8637581175241277
Contrast + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_ResNet,RandomForest,0.8637092121300313
Edge + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.863693256663306
Edge + LBP + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8636369164717941
Contrast + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_ResNet,MLP,0.8636258279679098
Contrast + Edge + DL_ResNet,RandomForest,0.8635997856056724
Contrast + DarkChannel + DL_EfficientNet,MLP,0.8635643481325284
Contrast + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,MLP,0.8634956692770558
Contrast + Edge + DL_ResNet + DL_EfficientNet,RandomForest,0.8634863917591702
DarkChannel + LBP + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8633604134651428
Edge + DL_ResNet + DL_EfficientNet,RandomForest,0.8633458455250607
Contrast + DL_ResNet + DL_EfficientNet,RandomForest,0.8633383701036271
SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.863283390091681
DarkChannel + LBP + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,MLP,0.8631402716211148
Contrast + Edge + DarkChannel + SpatialFreq + DL_Inception + DL_ResNet,MLP,0.8630907178944807
DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8630283292147298
Contrast + DarkChannel + LBP + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8630026396000131
Edge + DL_ResNet,RandomForest,0.8629912214592814
Contrast + DL_ResNet,RandomForest,0.862984218753623
DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,MLP,0.8629494485683704
Contrast + Edge + DarkChannel + DL_ResNet + DL_EfficientNet,MLP,0.8628181071792855
Contrast + Edge + DarkChannel + LBP + DL_ResNet + DL_EfficientNet,RandomForest,0.8628122257528356
Edge + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8627083078980391
Edge + DarkChannel + DL_Inception + DL_ResNet + SpatialFreq_mRMR,MLP,0.8626733241580029
DarkChannel + DL_Inception + DL_ResNet,MLP,0.8626161435188745
Edge + LBP + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8625851280547071
Contrast + Edge + DarkChannel + LBP + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8625654127392502
Edge + DL_Inception + DL_ResNet + SpatialFreq_mRMR,MLP,0.8625563904544258
Edge + DarkChannel + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8625423346044471
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_EfficientNet,MLP,0.8625082136731503
Contrast + DarkChannel + DL_Inception + DL_ResNet + DL_EfficientNet,MLP,0.8625062798407992
Edge + LBP + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8624030343984888
DarkChannel + LBP + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.862401641743199
Contrast + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8624009683470479
Contrast + Edge + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8623398280966752
Edge + DarkChannel + DL_ResNet,RandomForest,0.8623023167495838
Edge + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8622380523399332
Contrast + LBP + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8621345679705072
Contrast + Edge + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8620525911460728
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_ResNet,MLP,0.8620507131319212
Contrast + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8620443912032311
Edge + DarkChannel + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8620379099315617
Contrast + Edge + DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8619989980721708
DarkChannel + LBP + DL_EfficientNet,SVM,0.861959107492812
Contrast + Edge + LBP + DL_EfficientNet,SVM,0.861959107492812
Edge + LBP + DL_EfficientNet,SVM,0.861959107492812
Contrast + LBP + DL_EfficientNet,SVM,0.861959107492812
Edge + DarkChannel + LBP + DL_EfficientNet,SVM,0.861959107492812
LBP + DL_EfficientNet,SVM,0.861959107492812
LBP + SpatialFreq + DL_ResNet + SpatialFreq_mRMR,MLP,0.8619461958919266
Edge + LBP + SpatialFreq + DL_ResNet,RandomForest,0.8619297885661682
Contrast + Edge + LBP + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,MLP,0.8619293121631963
DarkChannel + DL_ResNet,RandomForest,0.8619164076512366
Contrast + DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,MLP,0.8618180952903902
DarkChannel + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8617935404276738
Contrast + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8617194982772295
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_ResNet,RandomForest,0.8616896766392197
Contrast + DarkChannel + SpatialFreq + DL_Inception + DL_ResNet,MLP,0.8616586976616446
DarkChannel + LBP + SpatialFreq + DL_ResNet + DL_EfficientNet,RandomForest,0.8615874829595546
Contrast + Edge + DarkChannel + SpatialFreq + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8615864038216035
DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.861579859443436
Contrast + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.861576966273233
Contrast + Edge + LBP + DL_ResNet + DL_EfficientNet,RandomForest,0.8614757052362286
DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8614327520315677
LBP + DL_Inception + DL_ResNet + SpatialFreq_mRMR,MLP,0.8614199781507373
Edge + SpatialFreq + DL_ResNet + DL_EfficientNet,MLP,0.8614032452038515
Contrast + DarkChannel + LBP + DL_Inception + DL_ResNet,RandomForest,0.8613394628744269
Edge + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8613203502256536
Contrast + DL_EfficientNet,MLP,0.8613064001436708
LBP + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.861284663276631
DarkChannel + DL_ResNet + DL_EfficientNet,RandomForest,0.8612381902548736
Edge + DarkChannel + LBP + SpatialFreq + DL_ResNet + DL_EfficientNet,RandomForest,0.8612011878048345
Edge + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8611959640898416
Contrast + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8611885622364751
Contrast + Edge + DarkChannel + DL_Inception + DL_ResNet + DL_EfficientNet,MLP,0.8611437684930457
Contrast + Edge + DarkChannel + LBP + DL_Inception + DL_ResNet,RandomForest,0.8611377639479214
Contrast + Edge + SpatialFreq + DL_ResNet,RandomForest,0.8610968201790261
Contrast + Edge + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8609579216688104
Contrast + Edge + DarkChannel + LBP + DL_EfficientNet,SVM,0.8608813093495173
Contrast + DarkChannel + LBP + DL_EfficientNet,SVM,0.8608813093495173
Contrast + Edge + DL_Inception + DL_ResNet + SpatialFreq_mRMR,MLP,0.860844697128236
Edge + DarkChannel + SpatialFreq + DL_ResNet + DL_EfficientNet,RandomForest,0.8608192872750102
Contrast + Edge + DarkChannel + LBP + DL_Inception + DL_ResNet + DL_EfficientNet,RandomForest,0.860784502614114
DarkChannel + LBP + SpatialFreq + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8607743471733474
Contrast + LBP + SpatialFreq + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8607708073200048
Edge + DarkChannel + LBP + DL_Inception + DL_ResNet + DL_EfficientNet,RandomForest,0.8607652667494292
DarkChannel + LBP + SpatialFreq + DL_ResNet,RandomForest,0.8607570854338364
Edge + DarkChannel + LBP + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.86072376874115
Edge + DL_Inception + DL_ResNet,MLP,0.8606194929197398
Edge + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8605636279719804
Contrast + Edge + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8605547738333919
Contrast + Edge + DarkChannel + LBP + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8605080797804197
DarkChannel + LBP + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.860480869466145
Edge + LBP + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8604682721487933
Contrast + Edge + DarkChannel + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8603901070863424
DarkChannel + LBP + DL_Inception + DL_ResNet,RandomForest,0.8603557575666041
Contrast + LBP + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8603495627550395
DarkChannel + LBP + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8603111269129886
Contrast + Edge + DarkChannel + LBP + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8602720454725631
LBP + SpatialFreq + DL_ResNet + DL_EfficientNet,MLP,0.8602673398590547
Edge + SpatialFreq + DL_ResNet + DL_EfficientNet,RandomForest,0.8602625781633364
Edge + DarkChannel + LBP + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8602589018685297
Contrast + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8602542365332223
Contrast + Edge + DarkChannel + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.860235397256203
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,RandomForest,0.8602250726848661
DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8601988614801895
Edge + LBP + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8601973900044243
Contrast + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,RandomForest,0.8601796132866273
Edge + DarkChannel + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8601581575223289
Edge + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8601106140185564
Contrast + Edge + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8600681659234098
DL_Inception + DL_EfficientNet,MLP,0.8599736828808352
Contrast + DL_Inception + DL_ResNet,MLP,0.8598820755541625
DL_Inception + DL_ResNet,RandomForest,0.8598691477706536
Contrast + SpatialFreq + DL_EfficientNet,MLP,0.8597660978787415
Edge + LBP + DL_ResNet,RandomForest,0.8597046996238518
Contrast + Edge + LBP + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8596055721090317
Edge + DarkChannel + SpatialFreq + DL_EfficientNet,MLP,0.8595402249263614
SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,MLP,0.8594766116696982
Edge + SpatialFreq + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8594756482206206
Contrast + DarkChannel + LBP + SpatialFreq + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8594360125460687
DarkChannel + LBP + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.8594330864170331
Contrast + Edge + DarkChannel + LBP + SpatialFreq + DL_ResNet + SpatialFreq_mRMR,MLP,0.8594025190534469
Contrast + Edge + DarkChannel + LBP + DL_EfficientNet,MLP,0.8593736996472024
Contrast + Edge + LBP + SpatialFreq + DL_Inception + DL_ResNet,RandomForest,0.8593665482240678
Contrast + SpatialFreq + DL_ResNet,RandomForest,0.8593565315554323
Edge + DL_EfficientNet,MLP,0.8593513169399994
DarkChannel + LBP + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.8593386649958374
Edge + DarkChannel + LBP + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.8593386649958374
Contrast + LBP + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.8593386649958374
Contrast + DarkChannel + LBP + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.8593386649958374
Contrast + Edge + LBP + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.8593386649958374
Contrast + Edge + DarkChannel + LBP + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,SVM,0.8593386649958374
LBP + DL_ResNet,RandomForest,0.8593274428958582
Contrast + LBP + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,MLP,0.859326896669568
Contrast + LBP + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,MLP,0.8593241607519821
Contrast + DarkChannel + DL_ResNet,RandomForest,0.8593077884474795
LBP + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.8592963204989953
Contrast + Edge + DarkChannel + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.8592732134590033
Contrast + LBP + SpatialFreq + DL_EfficientNet,MLP,0.859253505691113
